web-scraper-order,web-scraper-start-url,Product_C,Product_C-href,Product_Name,Shop_Name,Sale_Price,Original_Price,Discount,Description,Collection,Product_SKU,Review_Numbers,Customer_Rating_Total,Size_Rating,Material_Rating,Color_Rating,Sponsor_B
"1571767466-1430","https://www.wayfair.com/rugs/sb0/oriental-rugs-c474118.html?curpage=3","Opens in a new tabSaleQuickviewSave+22 SizesAvailable in 22 SizesHowton Ivory Area Rugby Laurel Foundry Modern Farmhouse$38.99 - $368.99$60.393501Rated 4.5 out of 5 stars.3501 total votes.2-Day ShippingGet it by Thu, Oct 24","https://www.wayfair.com/rugs/pdp/howton-ivory-area-rug-lfmf4449.html","Howton Ivory Area Rug","Laurel Foundry Modern Farmhouse","$38.99","$60.39","35% Off","Inspired by global travel and the bold, colorful motifs adorning fashionable ski chalets, this manufacturer translates rustic lodge style into the supremely chic and easy-care collection. Crafted of enhanced polypropylene yarns, these rugs explore stylish over-dye and antiqued looks, making striking fashion statements in any room.","Area Rugs","SKU: LFMF4449","Showing 1-10 of 1849 reviews.","4.5","5.0","4.3","4.8","null"
"1571767951-1453","https://www.wayfair.com/rugs/sb0/oriental-rugs-c474118.html?curpage=3","Opens in a new tabSaleQuickviewSave+20 SizesAvailable in 20 SizesJaiden Cream/Blue Area Rugby Birch Lane™ Heritage$32.99 - $239.99$98.001231Rated 4.5 out of 5 stars.1231 total votes.2-Day ShippingGet it by Thu, Oct 24","https://www.wayfair.com/rugs/pdp/birch-lane-heritage-jaiden-creamblue-area-rug-w000226449.html","Jaiden Cream/Blue Area Rug","Birch Lane™ Heritage","$32.99","$98.00","66% Off","Establish a traditional aesthetic in any arrangement with this classic area rug, showcasing a Persian-inspired pattern in cream and blue hues. Power-loomed in Turkey from polypropylene with a low 0.5"" pile height, this piece is the perfect pick for high-traffic rooms inside your home since it resists staining and fading. Plus, it’s easy to clean with regular vacuuming. Wherever you decide to roll this design out, we recommend you pair it with a rug pad to help it stay put.","Area Rugs","SKU: W000226449","Showing 1-10 of 1231 reviews.","4.7","4.8","4.7","4.8","null"
"1571766932-1401","https://www.wayfair.com/rugs/sb0/oriental-rugs-c474118.html?curpage=4","Opens in a new tabSaleQuickviewSave+6 SizesAvailable in 6 SizesParlin  Area Rugby Nicole Miller$39.99 - $269.99$89.99163Rated 4.5 out of 5 stars.163 total votes.","https://www.wayfair.com/rugs/pdp/nicole-miller-parlin-area-rug-nkm1100.html","Parlin  Area Rug","Nicole Miller","$39.99","$89.99","56% Off","Adorn your hardwood floors with the Nicole Miller Parlin Dahlia rug collection by Home Dynamix. Featuring an allover modern medallion motif in rich color palettes, this updated twist on traditional design adds an elegant touch to your transitional or contemporary decor. Made of 100% polypropylene, this rug is durable, stain, fade and moisture-resistant and has a sturdy cotton backing to keep its shape and beauty. Recommended using with Home Dynamix non-skid rug padding, sold separately.","Area Rugs","SKU: NKM1100","Showing 1-10 of 161 reviews.","4.7","4.7","4.6","4.4","null"
"1571766041-1353","https://www.wayfair.com/rugs/sb0/oriental-rugs-c474118.html?curpage=5","Opens in a new tabSaleQuickviewSave+4 SizesAvailable in 4 SizesRenwick Wool Red Area Rugby Charlton Home$28.99 - $122.99$30.00167Rated 4.5 out of 5 stars.167 total votes.2-Day ShippingGet it by Thu, Oct 24","https://www.wayfair.com/rugs/pdp/charlton-home-renwick-wool-red-area-rug-wcar1070.html","Renwick Wool Red Area Rug","Charlton Home","$28.99","$30.00","3% Off","Great modern area rug for any decor, adds texture to the floor and complements any decor.","Area Rugs","SKU: WCAR1070","Showing 1-10 of 167 reviews.","4.6","4.7","2.4","4.4","null"
"1571765827-1342","https://www.wayfair.com/rugs/sb0/oriental-rugs-c474118.html?curpage=5","Opens in a new tabSaleQuickviewSave+16 SizesAvailable in 16 SizesBrandt Brown Area Rugby Mistana$24.99 - $117.99$38.0034994Rated 4.5 out of 5 stars.34994 total votes.2-Day ShippingGet it by Thu, Oct 24","https://www.wayfair.com/rugs/pdp/mistana-brandt-brown-area-rug-mtna1461.html","Brandt Brown Area Rug","Mistana","$24.99","$38.00","34% Off","Inspired by vintage designs and current trends, this oversaturated area rug lends free-spirited flair to your boho-chic aesthetic! Made in Turkey, this lightly-distressed design is machine woven from stain- and fade-resistant polypropylene in a low 0.25"" pile – perfect for laying out in high-traffic living rooms or dining spaces prone to the occasional spills and stains. Complete with a durable latex backing, it performs best when paired with a rug pad to prevent shifting and sliding.","Area Rugs","SKU: MTNA1461","Showing 1-10 of 34871 reviews.","4.5","4.4","3.6","4.3","null"
"1571768856-1498","https://www.wayfair.com/rugs/sb0/oriental-rugs-c474118.html?curpage=2","Opens in a new tabSaleQuickviewSave+8 SizesAvailable in 8 SizesAlexandria Polypropylene Burnt Red Indoor/Outdoor Area Rugby Sol 72 Outdoor$27.99 - $89.991328Rated 4.5 out of 5 stars.1328 total votes.2-Day ShippingGet it by Thu, Oct 24","https://www.wayfair.com/rugs/pdp/sol-72-outdoor-alexandria-polypropylene-burnt-red-indooroutdoor-area-rug-w001376996.html","Alexandria Polypropylene Burnt Red Indoor/Outdoor Area Rug","Sol 72 Outdoor","$27.99","null","null","Looks aside, area rugs help absorb and decrease noise as they soften the step of hardwood and tile flooring. Made in Egypt, this one is constructed from polypropylene, a popular material in rug production due to its high resistance to stains, fading, and moisture. It features a 0.31” pile height, ideal for promoting a cozy and inviting feel to your space with the added benefit of being easy to clean.","Area Rugs","SKU: W001376996","Showing 1-10 of 1327 reviews.","4.5","4.8","4.3","4.6","null"
"1571768981-1502","https://www.wayfair.com/rugs/sb0/oriental-rugs-c474118.html?curpage=0","Opens in a new tabSaleQuickviewSave+10 SizesAvailable in 10 SizesConstance Hand-Tufted Wool Blue Area Rugby Birch Lane™ Heritage$53.99 - $529.99$141.05448Rated 4.5 out of 5 stars.448 total votes.FREE 2-Day ShippingGet it by Thu, Oct 24","https://www.wayfair.com/rugs/pdp/birch-lane-heritage-constance-hand-tufted-wool-blue-area-rug-bl7527.html","Constance Hand-Tufted Wool Blue Area Rug","Birch Lane™ Heritage","$53.99","$141.05","62% Off","Set a tastefully traditional foundation in any room with this dynamic area rug, showcasing a classic Persian-inspired botanical pattern in striated blue, beige, and cream hues. Hand-tufted in India from 100% wool with a medium 0.5"" pile height, this piece is well suited to sit in high-traffic rooms inside your home. Wherever you decide to roll this design out, we recommend you pair it with a rug pad to help it stay put.","Area Rugs","SKU: BL7527","Showing 1-10 of 449 reviews.","4.6","4.6","4.4","4.0","null"
"1571766554-1381","https://www.wayfair.com/rugs/sb0/oriental-rugs-c474118.html?curpage=4","Opens in a new tabSaleQuickviewSave+33 SizesAvailable in 33 SizesEbenezer Contemporary Power Loomed Ivory/Silver Area Rugby Willa Arlo Interiors$29.99 - $425.99$60.391815Rated 4.5 out of 5 stars.1815 total votes.2-Day ShippingGet it by Thu, Oct 24","https://www.wayfair.com/rugs/pdp/willa-arlo-interiors-ebenezer-contemporary-power-loomed-ivorysilver-area-rug-wlao4836.html","Ebenezer Contemporary Power Loomed Ivory/Silver Area Rug","Willa Arlo Interiors","$29.99","$60.39","50% Off","Inspired by global travel and the bold, colorful motifs adorning fashionable ski chalets, translates rustic lodge style into the supremely chic and easy-care collection. Crafted of enhanced polypropylene yarns, These rugs explore stylish over-dye and antiqued looks, making striking fashion statements in any room. This collection is power loomed in Turkey.","Area Rugs","SKU: WLAO4836","Showing 1-10 of 1815 reviews.","4.4","4.1","4.0","4.8","null"
"1571767593-1436","https://www.wayfair.com/rugs/sb0/oriental-rugs-c474118.html?curpage=3","Opens in a new tabSaleQuickviewSave+16 SizesAvailable in 16 SizesBrandt Burgundy Area Rugby Mistana$32.99 - $169.99$78.0034988Rated 4.5 out of 5 stars.34988 total votes.","https://www.wayfair.com/rugs/pdp/mistana-brandt-burgundy-area-rug-mtna1441.html","Brandt Burgundy Area Rug","Mistana","$32.99","$78.00","58% Off","Walls aren’t the only places to show off your personality with art. Your floors are craving personality too! That’s when area rugs come in. Whether rolled out at the center of your living room, underneath your dining table, or in your master suite, area rugs act as both a foundation and a focal point. This one for example, features an abstract design in a burgundy color, is perfect for a traditional aesthetic. It is machine made in Turkey from 100% polypropylene, with a 0.25'' pile height. It is stain resistant, safe on heated floors, and should be used with a rug pad.","Area Rugs","SKU: MTNA1441","Showing 1-10 of 34975 reviews.","4.5","4.3","4.7","4.7","null"
"1571767911-1451","https://www.wayfair.com/rugs/sb0/oriental-rugs-c474118.html?curpage=3","Opens in a new tabSaleQuickviewSave+9 SizesAvailable in 9 SizesCevenola Cream/Orange Area Rugby Charlton Home$73.99 - $329.99$78.9925Rated 4.5 out of 5 stars.25 total votes.FREE Shipping","https://www.wayfair.com/rugs/pdp/charlton-home-cevenola-creamorange-area-rug-w001462323.html?category=474118&placement=307&slot=0&sponsoredid=3672c92af816ae4c5e022145aef0cb479cf0b91db07d1cda606f85402621a007&_txid=otAgY12vQyCxQisHaXN9Ag%3D%3D&isB2b=0","Cevenola Cream/Orange Area Rug","Charlton Home","$256.99","null","null","For those who aren’t afraid to indulge, this Cream/Orange Area Rug elevates any room design.","Area Rugs","SKU: W001462323","Showing 1-10 of 27 reviews.","4.7","null","null","null","Sponsored"
"1571766755-1392","https://www.wayfair.com/rugs/sb0/oriental-rugs-c474118.html?curpage=4","Opens in a new tabSaleQuickviewSave+7 SizesAvailable in 7 SizesStandish Beige Area Rugby Andover Mills$43.99 - $141.58$112.003276Rated 4.5 out of 5 stars.3276 total votes.2-Day ShippingGet it by Thu, Oct 24","https://www.wayfair.com/rugs/pdp/andover-mills-standish-beige-area-rug-ando1031.html","Standish Beige Area Rug","Andover Mills","$43.99","$112.00","61% Off","Creativity thrives in this eclectic collection that offers unique designs for every taste. Consider the fascinating abstract compositions that play with color and texture in crisp geometrics or soft curvilinear shapes that hint at mysterious landscapes and seascapes. The collection also includes delightful Persian-style traditional patterns in fresh, gorgeous color schemes incorporating delicate blues, greens, and lilacs or dramatically rich blacks, browns, and golds. Mix and match throughout your home to create your own original decorating style.","Area Rugs","SKU: ANDO1031","Showing 1-10 of 3275 reviews.","4.5","4.4","4.6","4.8","null"
"1571767490-1431","https://www.wayfair.com/rugs/sb0/oriental-rugs-c474118.html?curpage=3","Opens in a new tabSaleQuickviewSave+6 SizesAvailable in 6 SizesLilly Traditional Medallion Red Area Rugby Astoria Grand$23.99 - $130.99$24.999103Rated 4 out of 5 stars.9103 total votes.2-Day ShippingGet it by Thu, Oct 24","https://www.wayfair.com/rugs/pdp/astoria-grand-lilly-traditional-medallion-red-area-rug-atgd1050.html","Lilly Traditional Medallion Red Area Rug","Astoria Grand","$69.88","$80.88","14% Off","Garnish your floors with this rug. This Persian-inspired rug features traditional borders that frames scroll patterns and floral accents with center medallions that will complement your existing home décor. Machine woven from soft polypropylene yarns, these rugs are sure to give a cozy underfoot feel. Stain and fade resistant, these rugs will withstand the day-to-day wear and tear. Perfect for high traffic areas. Enhanced with durable jute backing that creates stability and provides long-lasting shape and beauty.","Area Rugs","SKU: ATGD1050","Showing 1-10 of 9102 reviews.","4.2","4.3","4.3","3.6","null"
"1571769209-1515","https://www.wayfair.com/rugs/sb0/oriental-rugs-c474118.html?curpage=0","Opens in a new tabSaleQuickviewSave+9 SizesAvailable in 9 SizesCevenola Tan Area Rugby Charlton Home$64.99 - $280.99$74.9920Rated 5 out of 5 stars.20 total votes.FREE Shipping","https://www.wayfair.com/rugs/pdp/charlton-home-cevenola-tan-area-rug-w001462261.html?category=474118&placement=301&slot=5&sponsoredid=2954ee10a5ff13bda6b3013f73155758ed58cf98850e820ca18ea93778aaa36c&_txid=otAgbl2vSjYdGddVCLVqAg%3D%3D&isB2b=0","Cevenola Tan Area Rug","Charlton Home","$280.99","null","null","For those who aren’t afraid to indulge, this Tan Area Rug elevates any room design.","Area Rugs","SKU: W001462261","Showing 1-10 of 20 reviews.","4.8","null","null","null","Sponsored"
"1571766814-1395","https://www.wayfair.com/rugs/sb0/oriental-rugs-c474118.html?curpage=4","Opens in a new tabSaleQuickviewSave+8 SizesAvailable in 8 SizesZosia Hand Tufted Wool Ivory Area Rugby Bloomsbury Market$61.99 - $317.99$159.00300Rated 5 out of 5 stars.300 total votes.FREE 2-Day ShippingGet it by Thu, Oct 24","https://www.wayfair.com/rugs/pdp/bloomsbury-market-zosia-hand-tufted-wool-ivory-area-rug-bbmt2767.html","Zosia Hand Tufted Wool Ivory Area Rug","Bloomsbury Market","$61.99","$159.00","61% Off","Looks aside, area rugs help absorb and decrease noise as they soften the step of hardwood and tile flooring. Stylish too, this rug’s splashy floral pattern brings bold boho style to dining rooms, master suites, and more. Made in India, it’s hand-tufted from 100% wool yarn with a 0.5'' pile that invites you to sink your toes into as you read or watch TV. For care, we suggest professional dry cleaning. To keep this piece safely in place, a rug pad is recommended.","Area Rugs","SKU: BBMT2767","Showing 1-10 of 300 reviews.","4.8","3.7","4.9","3.4","null"
"1571766986-1404","https://www.wayfair.com/rugs/sb0/oriental-rugs-c474118.html?curpage=4","Opens in a new tabSaleQuickviewSave+26 SizesAvailable in 26 SizesBorowski Blue Area Rugby Mercury Row$36.99 - $535.19$83.1611315Rated 4.5 out of 5 stars.11315 total votes.2-Day ShippingGet it by Thu, Oct 24","https://www.wayfair.com/rugs/pdp/mercury-row-borowski-blue-area-rug-mcrw7559.html","Borowski Blue Area Rug","Mercury Row","$36.99","$83.16","56% Off","Bring a bit of boho flair into your space with this on-trend area rug. Fashionably faded, it features a Persian-inspired pattern in blue, orange, green, and yellow hues for a splash of color. Since this piece is power-loomed from polypropylene with a low 0.45"" pile height, it’s an ideal option for high-traffic rooms inside your home. Plus, the manufacturer backs this product with a lifetime warranty. Wherever you decide to display this design, we recommend you roll out a rug pad underneath to help it stay put.","Area Rugs","SKU: MCRW7559","Showing 1-10 of 11313 reviews.","4.6","4.8","5.0","4.4","null"
"1571768035-1458","https://www.wayfair.com/rugs/sb0/oriental-rugs-c474118.html?curpage=2","Opens in a new tabSaleQuickviewSave+24 SizesAvailable in 24 SizesTsukiji Orange Area Rugby Mistana$40.99 - $511.13$82.8012642Rated 4.5 out of 5 stars.12642 total votes.2-Day ShippingGet it by Thu, Oct 24","https://www.wayfair.com/rugs/pdp/mistana-tsukiji-orange-area-rug-w000567686.html","Tsukiji Orange Area Rug","Mistana","$40.99","$82.80","50% Off","With bright tones and a distressed Persian-inspired pattern, this area rug brings a touch of boho style to your space. This piece is power-loomed in Turkey from polypropylene, a synthetic material that's easy to clean and resists staining. Because of its 0.5"" pile height, this design is an ideal anchor for a high-traffic room in your home. No matter where it ends up, we recommend using a rug pad to prevent slipping and sliding.","Area Rugs","SKU: W000567686","Showing 1-10 of 12413 reviews.","4.7","4.4","4.7","5.0","null"
"1571769251-1518","https://www.wayfair.com/rugs/sb0/oriental-rugs-c474118.html?curpage=0","Opens in a new tabSaleQuickviewSave+39 SizesAvailable in 39 SizesAiken Ivory/Silver Area Rugby Laurel Foundry Modern Farmhouse$31.99 - $439.99$33.809862Rated 4.5 out of 5 stars.9862 total votes.2-Day ShippingGet it by Thu, Oct 24","https://www.wayfair.com/rugs/pdp/aiken-ivorysilver-area-rug-w002387264.html","Aiken Ivory/Silver Area Rug","Laurel Foundry Modern Farmhouse","$31.99","$33.80","5% Off","Who says artful allure has to be limited to what's hanging on the walls around you? Lend a little eye-catching appeal to space underfoot in your ensemble with this area rug, It has a popular material in rug production due to its high resistance to staining, fading, and moisture. It features an 0.43"" pile height, ideal for promoting a cozy and inviting feel to your space with the added benefit of being easy to clean.","Area Rugs","SKU: W002387264","Showing 1-10 of 9859 reviews.","4.6","null","null","null","null"
"1571767531-1433","https://www.wayfair.com/rugs/sb0/oriental-rugs-c474118.html?curpage=3","Opens in a new tabSaleQuickviewSave+9 SizesAvailable in 9 SizesCevenola Navy/Brown Area Rugby Charlton Home$63.99 - $299.99$78.9919Rated 4.5 out of 5 stars.19 total votes.FREE Shipping","https://www.wayfair.com/rugs/pdp/charlton-home-cevenola-navybrown-area-rug-w001462063.html?category=474118&placement=307&slot=3&sponsoredid=8013ffca6950a80368fcb7ebc40af79a83af72aeb92b41067a2dd850191d2611&_txid=otAgY12vQyCxQisHaXN9Ag%3D%3D&isB2b=0","Cevenola Navy/Brown Area Rug","Charlton Home","$269.99","null","null","For those who aren’t afraid to indulge, this Navy/Brown Area Rug elevates any room design.","Area Rugs","SKU: W001462063","Showing 1-10 of 27 reviews.","","","","","Sponsored"
"1571766849-1397","https://www.wayfair.com/rugs/sb0/oriental-rugs-c474118.html?curpage=4","Opens in a new tabSaleQuickviewSave+9 SizesAvailable in 9 SizesLonerock Aqua/Yellow Area Rugby Bungalow Rose$45.99 - $229.99$78.00493Rated 4.5 out of 5 stars.493 total votes.","https://www.wayfair.com/rugs/pdp/bungalow-rose-lonerock-aquayellow-area-rug-bgrs2227.html?category=474118&placement=308&slot=2&sponsoredid=198534f0adcb1e4745e7e00e0ed042d358701ba3f6438d4f35d13e74ea0af32e&_txid=otAgbl2vP614gloUFpS6Ag%3D%3D&isB2b=0","Lonerock Aqua/Yellow Area Rug","Bungalow Rose","$88.99","$198.00","55% Off","This vibrant mixed design collection is a pleasant surprise for those who vacillate between traditional and modern taste. The innovative designs combine harmonically the vintage effect of the traditional European patterns and the freshness of modern look through the embracing of intense color combinations and the pioneering complimentary colorization of their fringes. Lonerock Aqua/Yellow Area Rug is thin and smooth, preserve the fineness of the Spanish cultural heritage designs and the relaxed feeling of a tropical atmosphere. This multi purposed collection adds charm to any space of urban, suburban and traditional furnishing style.","Area Rugs","SKU: BGRS2227","Showing 1-10 of 491 reviews.","4.5","4.4","4.5","4.9","Sponsored"
"1571767292-1421","https://www.wayfair.com/rugs/sb0/oriental-rugs-c474118.html?curpage=3","Opens in a new tabSaleQuickviewSave+10 SizesAvailable in 10 SizesDjanira Ocean/Rust Area Rugby World Menagerie$44.99 - $518.99$59.0071Rated 4.5 out of 5 stars.71 total votes.","https://www.wayfair.com/rugs/pdp/world-menagerie-djanira-oceanrust-area-rug-w000970323.html","Djanira Ocean/Rust Area Rug","World Menagerie","$44.99","$59.00","24% Off","From classic to contemporary and beyond, Persian-inspired area rugs lend a distinctive look to any space. This design, for example, offers subdued hues of blue and beige given character by weathered detailing. Crafted from fade- and stain-resistant polyester, this rug features a 0.12'' pile height that stands up to high-traffic areas such as the living room or entryway. We recommend pairing this piece with a rug pad for extra stability.","Area Rugs","SKU: W000970323","Showing 1-10 of 70 reviews.","","","","","null"
"1571765493-1317","https://www.wayfair.com/rugs/sb0/oriental-rugs-c474118.html?curpage=5","Opens in a new tabSaleQuickviewSave+7 SizesAvailable in 7 SizesMaes Hand-Tufted Wool Ivory/Black Area Rugby Gracie Oaks$47.99 - $529.99$106.401Rated 5 out of 5 stars.1 total votes.2-Day ShippingGet it by Thu, Oct 24","https://www.wayfair.com/rugs/pdp/gracie-oaks-maes-hand-tufted-wool-ivoryblack-area-rug-w002112296.html","Maes Hand-Tufted Wool Ivory/Black Area Rug","Gracie Oaks","$47.99","$106.40","55% Off","The simplistic yet compelling rug from the collection effortlessly serves as the exemplar representation of modern decor. The flat weave construction of these pieces offer an abundance of benefits including durability, versatility, reversibility, and are easily cleaned.","Area Rugs","SKU: W002112296","Showing 1-1 of 1 reviews.","5","null","null","null","null"
"1571766303-1367","https://www.wayfair.com/rugs/sb0/oriental-rugs-c474118.html?curpage=4","Opens in a new tabSaleQuickviewSave+3 SizesAvailable in 3 SizesPhair Hand-Tufted Wool Chocolate Brown Area Rugby Astoria Grand$37.99 - $167.99$78.9916Rated 4.5 out of 5 stars.16 total votes.FREE 2-Day ShippingGet it by Thu, Oct 24","https://www.wayfair.com/rugs/pdp/astoria-grand-phair-hand-tufted-wool-chocolate-brown-area-rug-argd8884.html","Phair Hand-Tufted Wool Chocolate Brown Area Rug","Astoria Grand","$37.99","$78.99","52% Off","Offering a contemporary floral design mixed with traditional construction, this hand-tufted, 100% wool piece undoubtedly adds a stylish touch to any room. With trendy, eye-catching colors and a lavish design, this rug defines elegance.","Area Rugs","SKU: ARGD8884","Showing 1-10 of 44 reviews.","4.4","null","null","null","null"
"1571766003-1351","https://www.wayfair.com/rugs/sb0/oriental-rugs-c474118.html?curpage=5","Opens in a new tabSaleQuickviewSave+8 SizesAvailable in 8 SizesKenmare Blue Area Rugby Nicole Miller$48.99 - $329.99$59.99477Rated 5 out of 5 stars.477 total votes.","https://www.wayfair.com/rugs/pdp/nicole-miller-kenmare-blue-area-rug-nkm1113.html","Kenmare Blue Area Rug","Nicole Miller","$48.99","$59.99","18% Off","The refined Nicole Miller Kenmare Capri rug collection by Home Dynamix is the perfect home essential to add into your space. This transitional piece has a classic look that will effortlessly complement your existing home décor. Featuring an embossed scroll pattern with a traditional border and center medallion, this area rug will be a statement piece for your floors. Woven with polyester fibers and cotton backing, it's ideal for high traffic areas while offering ultra-soft texture underneath your feet. The high-quality fibers are stain and fade resistant with easy maintenance and care.","Area Rugs","SKU: NKM1113","Showing 1-10 of 478 reviews.","4.9","5.0","5.0","5.0","null"
"1571767322-1423","https://www.wayfair.com/rugs/sb0/oriental-rugs-c474118.html?curpage=3","Opens in a new tabSaleQuickviewSave+11 SizesAvailable in 11 SizesOlvera Gray Area Rugby Lark Manor$43.99 - $403.99$68.00860Rated 4.5 out of 5 stars.860 total votes.","https://www.wayfair.com/rugs/pdp/lark-manor-olvera-gray-area-rug-lark8791.html","Olvera Gray Area Rug","Lark Manor","$43.99","$68.00","35% Off","Ready to stand up to high foot traffic in the entryway and take on occasional spills under the kitchen table, polypropylene rugs are ideal anchors for any mess-prone area of your abode. Take this one for example: Made in Turkey, it offers a low pile height for easy upkeep.","Area Rugs","SKU: LARK8791","Showing 1-10 of 855 reviews.","4.7","4.4","4.6","4.8","null"
"1571768509-1482","https://www.wayfair.com/rugs/sb0/oriental-rugs-c474118.html?curpage=2","Opens in a new tabSaleQuickviewSave+6 SizesAvailable in 6 SizesPaden Cream/Teal/Beige Area Rugby Lark Manor$32.99 - $238.431240Rated 5 out of 5 stars.1240 total votes.2-Day ShippingGet it by Thu, Oct 24","https://www.wayfair.com/rugs/pdp/lark-manor-paden-creamtealbeige-area-rug-lrkm1391.html","Paden Cream/Teal/Beige Area Rug","Lark Manor","$32.99","null","null","This beautifully designed Paden Cream/Teal Area Rug has a unique finish that brings out the beauty of one of the best-selling area rugs. It is plush and soft yet durable to stand the test of time and is easy to maintain. This would be a value to any home.","Area Rugs","SKU: LRKM1391","Showing 1-10 of 1236 reviews.","4.8","4.9","4.8","4.7","null"
"1571765558-1322","https://www.wayfair.com/rugs/sb0/oriental-rugs-c474118.html?curpage=5","Opens in a new tabSaleQuickviewSave+3 SizesAvailable in 3 SizesAnil Yellow / Beige Area Rugby Bungalow Rose$42.99 - $289.99$76.0077Rated 4.5 out of 5 stars.77 total votes.2-Day ShippingGet it by Thu, Oct 24","https://www.wayfair.com/rugs/pdp/bungalow-rose-anil-yellow-beige-area-rug-bngl9077.html","Anil Yellow / Beige Area Rug","Bungalow Rose","$42.99","$76.00","43% Off","Embody marvelous, modern design in your space while maintaining an affordable price point with each and every dazzling rug found within the Anil collection by Bungalow Rose. Machine made in Turkey in 100% polypropylene, the drop stitch will add an element of texture while the vibrant color palette and glamorous geometric print emanate a sense of trend worthy style from room to room within any home decor.","Area Rugs","SKU: BNGL9077","Showing 1-10 of 78 reviews.","4.6","null","null","null","null"
"1571767109-1410","https://www.wayfair.com/rugs/sb0/oriental-rugs-c474118.html?curpage=3","Opens in a new tabSaleQuickviewSave+13 SizesAvailable in 13 SizesAlessandra Navy Area Rugby Mistana$45.99 - $454.99$96.00695Rated 5 out of 5 stars.695 total votes.2-Day ShippingGet it by Thu, Oct 24","https://www.wayfair.com/rugs/pdp/mistana-alessandra-navy-area-rug-mtna1081.html","Alessandra Navy Area Rug","Mistana","$45.99","$96.00","52% Off","Tired of your bare hardwood floor? Try rolling out this Paradiso Navy Area Rug. Perfect for boho-chic and modern ensembles alike, this design sports a Persian-inspired motif accented by distressed details that give it the look of a flea market find. Making it an ideal addition to high-traffic areas such as the entryway or living room. No matter where you place this must-have piece, They recommend using a rug pad for stability.","Area Rugs","SKU: MTNA1081","Showing 1-10 of 676 reviews.","4.8","4.9","4.7","4.7","null"
"1571769126-1511","https://www.wayfair.com/rugs/sb0/oriental-rugs-c474118.html?curpage=0","Opens in a new tabQuickviewSave+17 SizesAvailable in 17 SizesStatham Blue/Beige Area Rugby Three Posts$34.99 - $381.99$63.301367Rated 4.5 out of 5 stars.1367 total votes.2-Day ShippingGet it by Thu, Oct 24","https://www.wayfair.com/rugs/pdp/three-posts-statham-bluebeige-area-rug-w001096135.html","Statham Blue/Beige Area Rug","Three Posts","$206.80","$235.11","12% Off","Looks aside, area rugs help absorb and decrease noise as they soften the step of hardwood and tile flooring. Made in Turkey, this one is constructed from polypropylene, a synthetic material designed to stand up to muddy shoes in the entryway and the occasional spill under the kitchen table. It features a 0.35"" pile height, ideal for promoting a cozy and inviting feel to your space with the added benefit of being easy to clean.","Area Rugs","SKU: W001096135","Showing 1-10 of 1365 reviews.","4.7","4.7","4.9","4.6","null"
"1571768018-1457","https://www.wayfair.com/rugs/sb0/oriental-rugs-c474118.html?curpage=3","Opens in a new tabSaleQuickviewSave+7 SizesAvailable in 7 SizesRanck Distressed Sky Blue/Light Gray Area Rugby Bungalow Rose$48.99 - $235.87$95.00254Rated 4.5 out of 5 stars.254 total votes.FREE 2-Day ShippingGet it by Thu, Oct 24","https://www.wayfair.com/rugs/pdp/bungalow-rose-ranck-distressed-sky-bluelight-gray-area-rug-bgls1217.html","Ranck Distressed Sky Blue/Light Gray Area Rug","Bungalow Rose","$48.99","$95.00","48% Off","Their piece features marvelous pattern and design that will easily bring your space into the new age of fashion and design! Made of 100% polypropylene in Turkey.","Area Rugs","SKU: BGLS1217","Showing 1-10 of 252 reviews.","4.5","null","null","null","null"
"1571769643-1536","https://www.wayfair.com/rugs/sb0/oriental-rugs-c474118.html?curpage=0","Opens in a new tabSaleQuickviewSave+6 SizesAvailable in 6 SizesFontanne Pink/White Area Rugby Bungalow Rose$35.99 - $593.99$86.001477Rated 5 out of 5 stars.1477 total votes.2-Day ShippingGet it by Thu, Oct 24","https://www.wayfair.com/rugs/pdp/bungalow-rose-fontanne-pinkwhite-area-rug-bnrs6220.html","Fontanne Pink/White Area Rug","Bungalow Rose","$35.99","$86.00","58% Off","Soft to the touch and alluring with a distinctive high-low texture, this rayon, acrylic, and polyester blend area rug lend the perfect accent to glam bedrooms or sweet nurseries. A feminine pink and white colorway offers contemporary glamour to the global-inspired center medallion and scrolling border detail of this elegant layer.","Area Rugs","SKU: BNRS6220","Showing 1-10 of 1473 reviews.","4.8","4.6","4.6","4.9","null"
"1571766486-1377","https://www.wayfair.com/rugs/sb0/oriental-rugs-c474118.html?curpage=4","Opens in a new tabSaleQuickviewSave+5 SizesAvailable in 5 SizesHoyt Pink/Ivory Area Rugby Bungalow Rose$24.99 - $217.9943Rated 5 out of 5 stars.43 total votes.","https://www.wayfair.com/rugs/pdp/bungalow-rose-hoyt-pinkivory-area-rug-w001431759.html","null","null","null","null","null","null","null","null","null","","","","","null"
